customer_id,tenure_months,monthly_logins,avg_session_time,usage_growth_rate,support_tickets,csat_score,nps_score,payment_failures,contract_type,customer_segment,weekly_active_days,features_used,avg_resolution_time,escalations,last_login_days_ago,total_revenue,price_increase_last_3m,email_open_rate,marketing_click_rate,churn
CUST_002080,26,36,36.62,-0.1686,0,8.2,66.0,0,Multi-year,SMB,7,10,14.53,0,3.1,28630.93,0,0.5062,0.2711,0
CUST_002081,1,21,25.56,0.3815,6,10.0,23.3,2,Multi-year,SMB,5,8,29.15,1,0.0,5097.24,0,0.7214,0.1178,0
CUST_002082,1,30,24.29,0.1369,1,5.7,8.8,1,Multi-year,SMB,5,9,24.8,1,12.3,23669.67,1,0.4458,0.0466,0
CUST_002083,11,31,23.36,-0.262,3,8.4,51.5,1,Annual,Mid-Market,4,10,23.02,0,0.0,16300.0,0,0.8154,0.334,0
CUST_002084,43,27,17.87,-0.1785,3,9.6,52.4,1,Annual,Mid-Market,4,8,14.76,1,0.0,20308.08,0,0.9071,0.3928,0
CUST_002085,13,28,9.1,-0.2659,0,9.8,36.4,0,Annual,Mid-Market,4,12,16.39,0,0.0,4757.38,1,0.6155,0.2002,0
CUST_002086,12,34,9.47,-0.463,2,8.2,39.0,0,Monthly,SMB,4,6,55.02,1,16.0,13360.83,1,0.2205,0.0296,1
CUST_002087,2,23,23.4,0.1471,4,4.3,29.4,0,Annual,SMB,3,3,24.64,2,28.6,8686.0,0,0.4107,0.2289,1
CUST_002088,19,21,14.23,-0.2595,3,7.6,27.3,0,Multi-year,SMB,5,13,15.72,0,0.0,2797.27,1,0.9528,0.4314,0
CUST_002089,31,39,12.17,-0.139,5,5.9,54.5,0,Annual,Mid-Market,7,13,40.13,2,11.6,9220.91,0,0.5739,0.0863,0
CUST_002090,8,30,16.43,0.0597,3,7.4,24.4,0,Multi-year,SMB,7,9,35.33,0,0.0,9578.9,0,0.6451,0.2765,0
CUST_002091,26,23,37.96,0.003,2,8.7,55.3,1,Multi-year,Mid-Market,4,7,17.72,0,0.0,16138.84,1,0.8017,0.3954,0
CUST_002092,60,31,22.14,-0.1284,1,7.9,43.1,1,Annual,SMB,5,9,10.0,0,0.0,17971.34,1,0.5508,0.131,0
CUST_002093,4,21,49.86,0.4297,1,5.6,10.7,0,Annual,Enterprise,2,12,16.22,0,3.1,5436.07,0,0.6121,0.1605,0
CUST_002094,13,24,25.02,-0.3317,3,5.0,26.4,1,Monthly,Enterprise,7,7,24.49,0,2.4,2766.62,1,0.1764,0.082,0
CUST_002095,6,28,89.76,-0.3208,1,6.2,32.2,1,Monthly,SMB,7,10,28.62,2,0.0,7995.8,0,0.421,0.0441,0
CUST_002096,28,22,22.94,0.1645,2,7.1,21.1,1,Multi-year,Enterprise,6,9,11.76,0,0.0,62214.08,0,0.6299,0.3137,0
CUST_002097,15,20,21.01,-0.1065,0,9.6,26.5,0,Annual,SMB,5,6,4.53,1,4.5,54205.93,0,0.3836,0.0798,0
CUST_002098,18,20,20.3,-0.1163,2,7.6,42.9,0,Multi-year,SMB,4,10,8.5,0,1.1,28793.16,1,0.7941,0.1396,0
CUST_002099,28,24,14.36,-0.2198,1,7.2,48.5,1,Monthly,SMB,4,13,12.83,0,1.0,12801.91,0,0.4414,0.0863,0
CUST_002100,9,20,15.75,0.1346,1,7.0,44.4,0,Annual,Enterprise,4,7,3.61,0,0.0,36737.31,0,0.9326,0.2006,0
CUST_002101,44,24,57.62,0.1064,0,7.2,38.0,1,Monthly,Enterprise,6,11,8.13,0,43.1,5792.75,0,0.619,0.3294,0
CUST_002102,13,29,13.97,0.0798,3,8.3,22.1,2,Annual,Enterprise,6,10,21.42,1,1.9,21213.14,0,0.6863,0.3318,0
CUST_002103,3,23,19.55,-0.0957,2,5.6,24.4,0,Annual,Mid-Market,5,13,18.17,0,13.7,10482.66,0,0.8041,0.2245,0
CUST_002104,21,42,20.55,-0.1378,7,8.2,25.6,2,Monthly,SMB,7,9,39.62,1,0.0,11432.72,0,0.7261,0.1474,0
CUST_002105,28,22,15.64,0.0092,1,8.5,45.7,0,Multi-year,SMB,4,8,17.68,0,2.5,20319.05,0,0.7534,0.2236,0
CUST_002106,6,17,14.24,0.2916,2,6.8,60.4,1,Monthly,Enterprise,5,9,25.49,0,1.3,14709.91,0,0.6071,0.1226,0
CUST_002107,35,29,18.38,0.442,3,10.0,36.1,0,Multi-year,Mid-Market,5,8,11.89,0,0.0,5529.09,0,0.5706,0.3365,0
CUST_002108,42,26,31.61,0.3278,1,8.9,45.4,0,Annual,SMB,7,5,18.17,0,0.1,72985.22,1,0.4276,0.2319,0
CUST_002109,5,37,40.48,0.1764,0,7.2,6.6,0,Monthly,SMB,7,5,33.76,0,0.0,14660.5,0,0.9134,0.356,0
CUST_002110,73,34,10.71,0.2955,4,8.1,-4.7,0,Annual,SMB,7,11,17.52,1,0.0,106346.14,0,0.615,0.3582,0
CUST_002111,2,15,49.46,-0.2455,5,6.3,13.0,1,Multi-year,SMB,7,7,39.41,2,7.5,8517.94,0,0.3611,0.1897,0
CUST_002112,4,17,27.26,-0.1284,4,5.8,36.8,0,Annual,Mid-Market,4,10,18.62,1,0.4,55638.58,0,0.8071,0.2608,0
CUST_002113,3,19,28.01,0.1811,2,6.5,21.5,0,Monthly,SMB,4,6,16.05,0,6.7,17134.5,0,0.9262,0.1542,0
CUST_002114,40,32,13.12,0.0205,4,6.9,-13.0,0,Monthly,SMB,5,11,19.1,1,23.8,52798.52,0,0.944,0.4824,0
CUST_002115,19,28,68.54,0.1344,0,5.0,31.6,0,Monthly,Mid-Market,5,10,11.64,0,0.0,8882.79,1,0.6823,0.1452,0
CUST_002116,2,27,10.32,0.2949,2,5.1,61.6,0,Annual,Mid-Market,7,6,17.2,1,9.8,4780.13,0,0.4942,0.0906,1
CUST_002117,10,36,20.88,0.256,1,7.9,54.3,0,Monthly,SMB,7,4,14.3,0,4.4,84154.35,0,0.5624,0.0882,0
CUST_002118,17,33,23.08,-0.2227,2,6.6,4.5,0,Annual,SMB,7,9,25.65,0,1.0,1219.31,1,0.7873,0.1695,0
CUST_002119,1,36,47.55,0.053,2,10.0,30.5,1,Monthly,Mid-Market,5,7,17.9,0,5.7,5649.63,0,0.4023,0.1284,0
CUST_002120,38,26,12.67,-0.1802,0,8.5,27.9,0,Annual,Mid-Market,7,10,6.67,0,0.0,60284.77,0,0.6701,0.3599,0
CUST_002121,29,20,22.49,-0.1443,1,8.0,28.5,0,Annual,SMB,7,11,22.34,0,4.5,41847.22,0,0.6853,0.1682,0
CUST_002122,12,36,5.8,-0.3777,3,7.8,37.3,0,Multi-year,SMB,7,7,11.7,1,3.5,41584.68,0,0.1801,0.0204,0
CUST_002123,61,34,21.56,0.0834,2,6.9,26.5,0,Annual,Mid-Market,4,15,8.85,0,0.0,20870.91,0,0.8661,0.2949,0
CUST_002124,9,21,23.92,-0.3962,2,8.3,55.7,2,Monthly,Mid-Market,5,7,27.4,2,10.0,14150.77,0,0.3434,0.109,1
CUST_002125,74,28,16.26,0.1485,3,7.0,3.2,0,Annual,SMB,7,11,15.52,0,15.5,32606.9,0,0.8256,0.1528,0
CUST_002126,19,21,7.07,0.3896,3,7.6,42.1,1,Monthly,Mid-Market,4,5,28.48,0,0.0,10272.38,0,0.6539,0.0967,0
CUST_002127,18,34,51.09,0.1826,3,6.7,47.1,0,Monthly,Mid-Market,7,8,24.31,0,3.0,10367.35,1,0.7576,0.2203,0
CUST_002128,3,25,8.46,0.063,1,9.1,28.0,0,Multi-year,Mid-Market,4,7,9.05,0,1.7,13771.62,0,0.8383,0.3119,0
CUST_002129,38,29,10.98,0.4336,5,5.6,29.4,1,Annual,Mid-Market,6,10,21.9,1,7.9,18743.9,0,0.2131,0.1127,0
CUST_002130,10,23,11.6,0.1319,3,3.9,70.5,0,Monthly,SMB,4,9,22.99,0,0.0,15998.12,0,0.1992,0.0651,0
CUST_002131,3,23,38.06,-0.1657,2,6.5,31.6,1,Multi-year,Enterprise,4,6,23.41,0,0.0,92970.56,0,0.8429,0.2719,0
CUST_002132,1,26,17.03,0.0813,0,9.8,49.4,0,Monthly,SMB,3,15,35.25,1,5.8,8418.35,1,0.786,0.2678,0
CUST_002133,14,26,5.97,0.5399,1,8.6,50.6,1,Annual,SMB,7,7,9.64,0,10.8,94361.16,0,0.8149,0.3875,0
CUST_002134,13,24,11.92,-0.2232,3,8.8,9.4,0,Monthly,Mid-Market,5,6,18.76,1,3.4,10695.06,0,0.7031,0.4128,0
CUST_002135,22,22,38.89,-0.295,1,7.6,78.1,0,Annual,SMB,7,13,28.32,0,0.1,29101.1,1,0.6018,0.3532,0
CUST_002136,39,32,8.45,0.2037,1,7.6,28.6,0,Monthly,Enterprise,7,10,8.42,1,0.0,17090.87,1,0.6534,0.3373,0
CUST_002137,1,22,8.31,-0.006,2,6.3,27.7,0,Annual,SMB,4,10,11.98,1,7.2,6172.33,0,0.8605,0.2892,0
CUST_002138,23,19,9.85,-0.083,2,6.4,42.6,0,Monthly,Mid-Market,4,12,13.25,1,2.2,29766.54,1,0.6179,0.1501,0
CUST_002139,3,18,17.57,-0.2648,0,7.5,37.8,1,Annual,SMB,3,11,10.67,1,5.4,11952.48,0,0.5,0.2581,0
CUST_002140,35,28,21.43,-0.4375,2,7.2,24.9,0,Monthly,SMB,6,9,19.22,0,16.6,13601.32,0,0.652,0.294,0
CUST_002141,30,34,17.14,-0.3141,3,6.9,40.9,2,Multi-year,Mid-Market,7,13,15.74,0,0.0,3259.03,0,0.7593,0.298,0
CUST_002142,14,17,17.58,0.4537,3,7.5,5.8,0,Multi-year,SMB,7,8,18.78,1,0.0,10103.92,0,0.6409,0.3641,0
CUST_002143,22,28,8.77,0.0478,2,6.6,58.3,0,Monthly,SMB,7,14,19.1,0,9.1,20366.81,1,0.8794,0.0912,0
CUST_002144,6,23,15.79,-0.4406,2,7.8,37.6,0,Multi-year,Enterprise,2,8,23.32,1,4.9,22839.39,0,0.5302,0.1812,0
CUST_002145,11,27,15.82,0.346,0,9.5,45.6,0,Multi-year,Mid-Market,7,8,8.48,0,0.6,5668.43,0,0.3845,0.2151,0
CUST_002146,31,28,10.34,0.3587,2,10.0,24.6,0,Annual,SMB,7,16,28.57,0,1.7,13392.43,0,0.5371,0.0889,0
CUST_002147,11,28,41.2,0.3573,1,6.3,23.2,1,Annual,Mid-Market,5,13,16.92,0,12.6,8989.35,0,0.5762,0.0614,0
CUST_002148,7,19,36.25,-0.0556,3,8.9,7.1,1,Multi-year,Mid-Market,7,8,19.65,0,19.2,4039.06,1,0.6368,0.2114,0
CUST_002149,12,29,7.41,-0.0172,5,7.9,38.6,0,Multi-year,SMB,6,10,26.38,3,0.0,10228.76,0,0.3761,0.0451,0
CUST_002150,31,25,25.79,0.0844,0,9.3,6.0,1,Annual,Mid-Market,5,8,6.24,0,5.3,6249.01,0,0.9233,0.1452,0
CUST_002151,7,31,23.26,0.4003,2,10.0,34.9,2,Annual,Mid-Market,7,8,23.09,0,21.1,7230.0,0,0.5322,0.0583,0
CUST_002152,3,24,21.04,-0.0887,0,9.8,25.8,1,Multi-year,SMB,5,8,5.24,0,0.0,7189.06,1,0.8179,0.311,0
CUST_002153,22,26,16.41,-0.1386,1,5.5,37.0,0,Multi-year,Enterprise,4,8,14.45,1,9.5,27792.48,0,0.3821,0.1961,1
CUST_002154,31,21,22.27,0.2239,1,7.5,16.5,0,Multi-year,SMB,7,7,33.13,0,0.0,9442.41,0,0.3969,0.1044,0
CUST_002155,1,30,15.88,0.3523,3,5.9,51.4,0,Multi-year,Enterprise,6,6,39.86,0,0.0,27240.94,1,0.5091,0.2366,0
CUST_002156,4,21,11.26,0.0368,0,7.9,16.7,0,Annual,Enterprise,7,7,18.38,0,7.5,6251.79,0,0.967,0.5555,0
CUST_002157,2,21,24.06,0.2176,4,10.0,-24.7,0,Multi-year,Mid-Market,6,9,25.54,1,2.3,25442.18,1,0.6716,0.1101,0
CUST_002158,7,19,3.95,0.0781,3,8.1,22.9,1,Monthly,SMB,7,8,17.0,0,0.6,5643.23,1,0.562,0.1129,0
CUST_002159,10,29,28.88,-0.0128,2,7.4,14.8,1,Monthly,Mid-Market,5,10,10.98,0,1.6,7481.8,0,0.8287,0.2405,0
CUST_002160,24,24,19.19,-0.1573,2,6.1,26.4,0,Monthly,SMB,6,10,25.56,0,0.0,15051.57,1,0.563,0.0764,0
CUST_002161,18,27,14.25,-0.2385,3,6.6,14.1,1,Annual,SMB,2,12,49.78,2,12.9,19037.54,0,0.5482,0.093,1
CUST_002162,17,30,28.69,-0.1037,4,8.6,31.3,1,Annual,SMB,5,9,14.36,1,0.0,36253.9,0,0.6773,0.2595,0
CUST_002163,7,22,21.26,-0.194,3,5.8,4.6,1,Monthly,Mid-Market,1,8,21.86,1,14.0,7587.97,0,0.7259,0.3022,0
CUST_002164,33,23,42.46,0.1209,0,9.8,35.1,0,Annual,SMB,6,11,3.65,0,1.9,33767.52,0,0.5408,0.0995,0
CUST_002165,11,18,34.11,0.3544,2,8.4,25.4,1,Annual,SMB,6,9,25.59,0,4.8,2872.03,1,0.866,0.0948,0
CUST_002166,69,18,12.37,0.101,2,5.5,13.7,0,Monthly,Mid-Market,3,10,12.56,0,0.0,108683.97,1,0.4046,0.1285,0
CUST_002167,18,30,13.55,-0.1802,3,9.3,7.9,0,Monthly,SMB,5,6,37.81,0,0.0,5073.03,0,0.3314,0.0632,0
CUST_002168,2,27,11.41,0.2638,5,4.8,49.2,0,Monthly,SMB,6,3,28.9,2,34.3,9357.57,1,0.0871,0.0329,1
CUST_002169,20,21,12.39,0.1242,3,4.6,5.9,0,Annual,SMB,4,8,38.16,1,3.4,7637.19,0,0.8624,0.1184,0
CUST_002170,7,19,45.76,0.1737,1,8.3,19.2,1,Multi-year,SMB,5,7,4.58,1,0.0,19149.63,0,0.6058,0.2889,0
CUST_002171,20,30,7.64,-0.0798,0,8.9,55.8,1,Annual,Mid-Market,7,10,11.48,1,0.0,7878.51,0,0.738,0.261,0
CUST_002172,1,26,34.51,0.3333,0,7.1,37.4,1,Annual,Mid-Market,4,5,10.68,1,2.6,2726.3,1,0.5714,0.3092,0
CUST_002173,3,24,46.33,0.3321,2,6.1,35.2,0,Monthly,Enterprise,6,10,15.16,0,0.0,5161.31,0,0.9648,0.5744,0
CUST_002174,34,32,32.33,0.004,2,6.9,15.7,0,Multi-year,SMB,6,7,32.36,0,0.0,14659.52,1,0.7544,0.3673,0
CUST_002175,4,27,25.59,0.2296,0,8.0,31.4,0,Multi-year,SMB,7,7,32.73,0,0.0,3429.65,0,0.1923,0.102,0
CUST_002176,32,35,8.1,0.3254,2,7.4,68.0,0,Annual,Mid-Market,5,9,9.29,0,1.9,30723.77,0,0.5353,0.1213,0
CUST_002177,5,22,5.83,-0.0663,1,6.3,52.6,1,Multi-year,SMB,4,8,11.78,1,0.3,80687.07,1,0.5312,0.059,0
CUST_002178,18,26,23.54,0.0297,2,5.3,12.1,0,Annual,SMB,7,5,43.52,1,5.3,91294.67,1,0.5969,0.2515,0
CUST_002179,21,28,16.0,0.0699,1,6.8,26.5,0,Annual,SMB,6,8,18.48,0,0.0,6018.93,1,0.8193,0.3336,0
CUST_002180,12,23,7.69,-0.2245,0,6.0,-12.0,0,Annual,Mid-Market,6,13,9.61,0,11.6,2612.87,0,0.6566,0.1543,0
CUST_002181,6,23,28.72,0.1604,2,7.9,43.6,1,Monthly,SMB,7,8,27.08,0,0.0,5882.67,0,0.6317,0.2288,0
CUST_002182,4,25,24.78,0.3056,1,9.1,13.8,0,Multi-year,SMB,7,9,29.63,0,0.0,18154.53,0,0.5082,0.1384,0
CUST_002183,1,25,28.54,0.014,1,6.5,41.3,0,Monthly,Mid-Market,3,7,26.17,0,0.5,7117.52,0,0.4037,0.1542,0
CUST_002184,6,27,29.06,0.135,2,8.6,30.6,1,Multi-year,Mid-Market,7,4,32.02,1,0.0,26416.42,0,0.5196,0.2589,0
CUST_002185,19,35,35.98,0.3996,4,9.3,19.7,0,Multi-year,SMB,6,12,36.04,1,0.0,5799.76,0,0.7549,0.2171,0
CUST_002186,50,27,15.93,-0.0513,1,6.3,28.6,0,Monthly,SMB,2,11,14.19,0,20.5,30665.01,0,0.5621,0.1452,0
CUST_002187,36,23,9.49,0.1401,3,7.6,24.6,0,Annual,SMB,6,12,22.79,1,7.8,11977.19,0,0.9224,0.3426,0
CUST_002188,26,27,45.4,-0.0925,1,7.4,12.3,0,Annual,Mid-Market,5,9,16.61,0,0.3,3472.05,1,0.9248,0.3526,0
CUST_002189,27,22,6.92,-0.0993,0,5.8,50.3,0,Annual,SMB,5,9,6.51,1,5.8,20418.12,0,0.7091,0.4079,0
CUST_002190,19,33,7.1,0.1355,1,7.4,34.0,2,Monthly,Mid-Market,6,8,35.22,0,0.0,51194.37,0,0.7739,0.1014,0
CUST_002191,5,28,11.57,0.1103,0,6.8,57.3,1,Annual,SMB,7,6,3.51,0,0.0,6137.72,0,0.5409,0.2862,0
CUST_002192,42,30,42.68,0.1888,1,6.5,4.2,0,Annual,SMB,7,10,10.49,0,6.8,15520.92,0,0.2859,0.1593,0
CUST_002193,19,28,13.29,0.069,2,6.8,48.4,1,Monthly,Mid-Market,4,15,11.08,0,5.9,6614.82,0,0.2535,0.075,0
CUST_002194,14,26,6.9,0.1663,3,6.3,18.9,0,Annual,Mid-Market,4,7,22.31,0,13.6,29630.54,0,0.7026,0.1588,0
CUST_002195,2,20,9.18,0.4664,1,9.3,24.8,0,Multi-year,SMB,5,10,18.88,1,0.0,25389.48,0,0.3827,0.2267,0
CUST_002196,10,26,9.36,0.315,3,3.9,47.5,1,Monthly,Mid-Market,6,7,38.1,1,19.8,9722.17,0,0.3844,0.058,1
CUST_002197,11,25,20.49,0.1346,1,6.0,53.2,0,Multi-year,Mid-Market,7,5,38.21,1,7.9,9444.4,0,0.5184,0.1733,0
CUST_002198,35,34,12.19,0.1762,4,6.8,54.3,0,Annual,SMB,7,11,38.25,2,0.0,32759.35,0,0.433,0.0806,0
CUST_002199,14,24,1.77,-0.0247,6,5.3,22.3,0,Monthly,Enterprise,7,8,30.19,2,0.0,12284.73,0,0.9203,0.3458,0
CUST_002200,8,31,81.07,0.0102,3,8.1,24.3,0,Annual,Enterprise,6,2,29.95,0,0.0,33336.59,0,0.4672,0.1718,0
CUST_002201,67,28,6.43,0.1731,3,7.5,53.6,1,Annual,SMB,5,10,11.03,0,0.0,20588.21,0,0.8334,0.183,0
CUST_002202,2,26,5.12,0.0719,1,7.1,45.2,2,Monthly,Mid-Market,3,9,15.03,1,14.2,21637.74,1,0.468,0.0521,1
CUST_002203,9,26,28.25,0.2483,3,7.2,33.5,0,Annual,SMB,7,4,22.54,1,1.2,20177.32,1,0.6033,0.3393,0
CUST_002204,1,24,7.29,0.3668,2,7.1,-5.9,0,Annual,Mid-Market,6,9,8.01,1,2.4,10627.7,0,0.5093,0.2505,0
CUST_002205,24,35,27.45,0.0246,3,5.5,23.2,1,Annual,Mid-Market,6,2,20.31,0,1.2,2136.28,0,0.3177,0.1222,0
CUST_002206,45,35,25.39,-0.4523,2,8.1,23.1,0,Monthly,Mid-Market,5,10,21.32,0,3.0,21866.86,0,0.2469,0.0407,0
CUST_002207,5,32,12.24,0.5585,0,5.7,30.2,0,Annual,SMB,5,12,11.47,2,0.0,3367.51,1,0.8866,0.1806,0
CUST_002208,35,24,27.82,-0.1131,2,7.3,16.6,0,Monthly,Enterprise,3,10,26.87,0,0.0,59759.67,0,0.9202,0.2453,0
CUST_002209,6,23,15.64,0.0988,1,7.7,25.9,1,Monthly,SMB,3,9,33.01,0,1.8,6332.27,0,0.4418,0.1272,0
CUST_002210,43,26,30.59,0.2319,6,5.9,49.6,0,Monthly,SMB,7,5,47.51,3,12.1,17210.5,1,0.8481,0.309,1
CUST_002211,25,32,41.81,0.4022,4,6.1,43.9,1,Annual,Mid-Market,4,5,12.81,1,3.9,3945.66,0,0.7119,0.1928,0
CUST_002212,29,33,8.38,0.5015,2,6.4,39.2,0,Multi-year,Enterprise,6,4,34.57,1,0.9,1986.61,0,0.4889,0.2338,0
CUST_002213,1,24,19.39,-0.041,3,4.6,35.1,0,Multi-year,Enterprise,3,3,26.74,1,16.7,5674.88,0,0.6016,0.2821,1
CUST_002214,59,32,23.08,0.3474,2,9.9,12.6,0,Multi-year,SMB,5,9,14.7,0,0.0,45362.22,0,0.3152,0.0493,0
CUST_002215,23,19,20.92,0.0995,2,8.3,40.5,0,Monthly,SMB,7,7,21.41,1,29.9,6754.46,0,0.3326,0.1608,0
CUST_002216,6,29,26.85,0.7358,1,7.6,43.1,0,Annual,SMB,5,4,18.3,0,0.0,17762.15,0,0.7497,0.1196,0
CUST_002217,31,27,24.95,0.3251,3,6.0,29.1,0,Annual,Enterprise,4,10,27.86,1,0.0,14954.55,1,0.5549,0.1494,0
CUST_002218,5,27,6.55,0.0056,1,7.2,10.1,1,Annual,Mid-Market,3,8,11.76,0,4.8,16945.09,1,0.7102,0.1959,0
CUST_002219,37,30,9.13,-0.1483,3,6.4,54.9,0,Monthly,SMB,6,8,45.32,0,0.0,19097.09,0,0.7578,0.3681,0
CUST_002220,2,15,14.24,-0.6066,0,10.0,32.4,0,Multi-year,SMB,3,9,33.96,1,10.0,8046.13,0,0.555,0.19,0
CUST_002221,21,23,20.63,0.2187,6,3.8,30.5,0,Monthly,Mid-Market,3,6,38.9,2,14.6,21759.1,1,0.6613,0.1995,1
CUST_002222,14,15,21.14,0.3021,4,4.8,41.6,0,Annual,Mid-Market,7,9,22.71,1,12.6,17704.57,0,0.4419,0.179,0
CUST_002223,1,26,21.65,0.2364,2,4.8,4.0,1,Annual,Mid-Market,4,7,46.99,1,13.6,16481.7,1,0.2989,0.1715,1
CUST_002224,4,13,24.36,-0.5384,0,8.7,62.4,1,Monthly,SMB,6,6,23.06,0,0.0,9272.78,0,0.4445,0.2521,0
CUST_002225,1,23,23.77,-0.2645,2,6.1,8.0,0,Annual,Mid-Market,7,8,18.43,0,1.3,9205.4,0,0.7815,0.1138,0
CUST_002226,11,22,17.25,0.1702,1,8.1,30.4,0,Multi-year,SMB,5,8,9.57,0,12.6,27048.7,0,0.7617,0.1912,0
CUST_002227,6,27,41.02,0.4964,0,7.5,61.3,1,Multi-year,Enterprise,5,7,24.74,0,0.0,49841.82,0,0.8433,0.1484,0
CUST_002228,16,21,6.58,0.0361,2,8.7,9.0,1,Multi-year,Enterprise,7,9,12.69,2,0.0,15603.62,0,0.5854,0.3432,0
CUST_002229,6,18,3.48,0.3229,0,8.9,29.1,0,Annual,Enterprise,5,7,34.22,0,0.0,5209.03,0,0.673,0.1636,0
CUST_002230,6,12,19.32,-0.2086,1,7.6,47.7,0,Monthly,Mid-Market,6,7,13.27,1,11.5,10818.41,1,0.7959,0.1866,0
CUST_002231,24,35,23.38,0.1018,2,8.6,53.6,1,Monthly,Mid-Market,7,8,11.9,3,8.9,21278.49,0,0.4945,0.0525,0
CUST_002232,1,32,19.04,-0.0187,4,5.2,3.2,0,Monthly,SMB,6,8,13.39,1,0.0,20737.7,0,0.565,0.2263,0
CUST_002233,41,38,14.1,0.3469,0,4.2,15.4,0,Annual,SMB,6,9,39.84,0,0.0,6763.03,1,0.6648,0.1558,0
CUST_002234,34,34,24.67,-0.085,2,7.8,27.1,0,Annual,Mid-Market,3,14,23.97,0,0.2,9258.98,0,0.4919,0.2531,0
CUST_002235,19,24,9.52,0.4693,0,7.4,46.0,0,Annual,SMB,3,10,9.02,0,0.0,12119.78,1,0.6703,0.0962,0
CUST_002236,16,22,6.06,-0.0269,2,6.0,28.3,0,Annual,SMB,7,8,18.18,0,0.0,58330.84,0,0.7533,0.2814,0
CUST_002237,40,22,35.63,-0.2175,1,7.0,33.1,1,Multi-year,Enterprise,6,10,42.44,0,0.3,3876.4,1,0.7032,0.2292,0
CUST_002238,3,22,11.27,-0.2091,0,4.8,31.9,0,Annual,SMB,4,7,36.71,0,2.5,26520.17,0,0.3402,0.0626,0
CUST_002239,1,22,18.51,-0.1056,4,5.8,29.5,0,Multi-year,SMB,4,7,22.11,2,8.9,2468.12,0,0.8765,0.2964,1
CUST_002240,4,31,10.39,0.1426,2,9.3,37.2,0,Monthly,Mid-Market,6,7,16.66,0,10.1,11717.92,1,0.6104,0.2022,0
CUST_002241,28,25,12.83,-0.1025,2,8.4,41.1,1,Monthly,SMB,5,12,13.82,1,5.2,34965.26,0,0.3057,0.0955,0
CUST_002242,1,33,29.45,-0.1551,1,8.7,61.8,0,Annual,Mid-Market,3,5,15.36,0,0.0,4479.58,0,0.4297,0.087,0
CUST_002243,15,22,18.18,0.2725,5,6.2,31.5,0,Annual,SMB,6,10,24.43,2,2.7,7491.88,0,0.2127,0.0521,0
CUST_002244,97,32,22.44,-0.7528,2,8.1,42.9,0,Annual,Mid-Market,5,12,23.27,0,0.0,58972.77,1,0.3388,0.1351,0
CUST_002245,34,34,6.88,-0.0575,1,9.6,46.9,0,Multi-year,Mid-Market,6,10,41.09,0,3.0,41269.54,0,0.3958,0.0827,0
CUST_002246,13,31,17.16,-0.2836,2,8.7,45.5,0,Annual,SMB,7,8,15.56,0,0.0,13716.32,1,0.4221,0.0875,0
CUST_002247,1,32,9.95,-0.1671,2,8.3,37.1,1,Monthly,Mid-Market,7,5,23.39,2,9.1,11925.27,0,0.8671,0.2366,1
CUST_002248,32,27,61.98,0.1109,4,3.3,56.6,3,Annual,Mid-Market,7,9,28.89,1,8.9,77756.32,0,0.9756,0.3355,0
CUST_002249,16,43,9.96,-0.0013,0,8.5,0.5,0,Monthly,SMB,7,6,20.41,0,0.0,65715.51,0,0.37,0.1353,0
CUST_002250,2,23,40.13,-0.0239,0,7.1,33.4,2,Annual,Mid-Market,0,6,13.66,1,21.2,39429.86,0,0.1455,0.0225,1
CUST_002251,1,27,19.21,0.3474,3,5.6,34.8,0,Multi-year,SMB,7,4,15.28,0,5.9,3894.87,0,0.8869,0.2758,0
CUST_002252,43,29,9.07,0.0466,0,8.5,23.9,0,Monthly,Mid-Market,4,15,15.93,0,0.0,38012.22,0,0.2996,0.1077,0
CUST_002253,19,22,30.25,0.5015,1,7.5,58.7,1,Multi-year,Enterprise,7,9,15.3,0,4.9,14292.8,0,0.3113,0.1155,0
CUST_002254,31,22,40.18,0.228,0,8.2,-2.1,1,Monthly,SMB,5,16,6.27,0,0.0,28646.02,0,0.4409,0.099,0
CUST_002255,38,24,51.36,-0.1917,2,6.3,24.3,0,Monthly,SMB,7,9,17.13,0,2.4,9662.34,0,0.1962,0.0893,0
CUST_002256,15,26,21.43,0.5335,3,5.0,-2.1,0,Annual,Enterprise,7,12,15.88,0,8.4,4162.93,0,0.7623,0.2529,0
CUST_002257,13,18,10.62,0.1195,1,10.0,25.6,0,Multi-year,SMB,7,6,7.11,0,10.3,9177.67,0,0.8686,0.3121,0
CUST_002258,10,25,10.29,0.5179,1,5.7,18.5,0,Monthly,SMB,7,6,7.01,0,3.0,47714.41,1,0.4378,0.147,0
CUST_002259,6,28,21.78,-0.0165,3,6.2,34.4,1,Monthly,Enterprise,4,5,28.0,0,0.0,2249.78,0,0.8063,0.3343,0
CUST_002260,10,28,5.54,0.1181,2,8.5,72.2,1,Annual,Mid-Market,7,8,20.07,0,20.8,30623.77,0,0.6705,0.1006,0
CUST_002261,26,27,8.51,0.158,2,9.3,55.1,0,Annual,Mid-Market,7,9,59.59,0,28.0,24025.13,0,0.4246,0.0992,0
CUST_002262,16,22,18.33,0.008,1,7.7,8.1,1,Annual,Mid-Market,7,10,26.75,1,0.0,10464.89,1,0.4527,0.1021,0
CUST_002263,40,35,30.69,0.368,1,8.7,41.5,1,Monthly,Mid-Market,5,8,14.55,0,0.0,8841.97,0,0.7355,0.3456,0
